WarehouseCode,ProductKey,DateValue,WIPQty,DressMass,WIPMass
12A,PA30P22H,2023-07-31,24.0,216.0,5.184
12A,PA30P22H,2023-07-31,16.0,216.0,3.456
12A,PA30P22H,2023-07-31,40.0,216.0,8.64
12A,PA30P22H,2023-07-31,72.0,216.0,15.552
12A,DELB140X490-2RB,2023-07-31,56.0,201.0,11.256
12A,DELB140X490-2RB,2023-07-31,36.0,201.0,7.236
12A,DELB140X490-2RB,2023-07-31,4.0,201.0,0.804
12A,OH8000S1845-1A,2023-07-31,18.0,1550.0,27.9
12A,OH8000S1845-1A,2023-07-31,3.0,1550.0,4.65
12A,OH8000S1845-1A,2023-07-31,22.0,1550.0,34.1
12A,OH8000S1845-1A,2023-07-31,3.0,1550.0,4.65
12A,OH8000S1845-1A,2023-07-31,20.0,1550.0,31.0
12A,OH8000S1845-1A,2023-07-31,15.0,1550.0,23.25
12A,DELP10-5,2023-07-31,16.0,181.0,2.896
12A,OK340S1400-1A,2023-07-31,4.0,793.0,3.172
12A,OK340S1400-1A,2023-07-31,2.0,793.0,1.586
12A,OK340S1400-1A,2023-07-31,25.0,793.0,19.825
12A,OK340S1400-1A,2023-07-31,50.0,793.0,39.65
12A,OK340S1400-1A,2023-07-31,1.0,793.0,0.793
12A,OK340S1400-1A,2023-07-31,1.0,793.0,0.793
12A,PPS10GP,2023-07-31,30.0,146.0,4.38
12A,PA45X22H,2023-07-31,18.0,327.0,5.886
12A,OP4100XS78W-4A,2023-07-31,37.0,1820.0,67.34
12A,OP4100XS78W-4A,2023-07-31,8.0,1820.0,14.56
12A,OP4100XS78W-4A,2023-07-31,1.0,1820.0,1.82
12A,PA9-T1,2023-07-31,12.0,215.0,2.58
12A,PA9-T1,2023-07-31,4.0,215.0,0.86
12A,PWN30D,2023-07-31,4.0,179.0,0.716
12A,T810HEP,2023-07-31,47.0,91.0,4.277
12A,T810HEP,2023-07-31,37.0,91.0,3.367
12A,A335TK,2023-07-31,72.0,153.0,11.016
12A,A335TK,2023-07-31,72.0,153.0,11.016
12A,BL9800S1630-1A,2023-07-31,24.0,1228.0,29.472
12A,BL9800S1630-1A,2023-07-31,10.0,1228.0,12.28
12A,BL9800S1630-1A,2023-07-31,1.0,1228.0,1.228
12A,BL9800S1630-1A,2023-07-31,9.0,1228.0,11.052
12A,BL9800S1630-1A,2023-07-31,16.0,1228.0,19.648
12A,BL9800S1630-1A,2023-07-31,21.0,1228.0,25.788
12A,BK59040A,2023-07-31,1.0,1303.0,1.303
12A,BK59041A,2023-07-31,1.0,1589.0,1.589
12A,BK59042A,2023-07-31,1.0,2118.0,2.118
12A,BK59042A,2023-07-31,1.0,2118.0,2.118
12A,BK58956B,2023-07-31,1.0,1399.0,1.399
12A,BK59084A,2023-07-31,2.0,1022.0,2.044
12A,BK59084A,2023-07-31,8.0,1022.0,8.176
12A,BK59084A,2023-07-31,8.0,1022.0,8.176
12A,DP4100ADT8-2K,2023-07-31,2.0,3775.0,7.55
12A,0005480XXXC001,2023-07-31,4.0,485.0,1.94
235,PCLWC-1ML,2023-07-31,3.0,65.0,0.195
235,T810WC3,2023-07-31,10.0,12.5,0.125
235,BK4T4502,2023-07-31,14.0,28.0,0.392
235,BK4T4502,2023-07-31,3.0,28.0,0.084
235,BK4T4502,2023-07-31,4.0,28.0,0.112
235,DELA90X270-4L,2023-07-31,2.0,54.0,0.108
235,AE366,2023-07-31,3.0,12.1,0.0363
235,RC1,2023-07-31,200.0,5.5,1.1
235,RC1,2023-07-31,4.0,5.5,0.022
235,T710-LT2A,2023-07-31,2.0,110.0,0.22
235,DELB120X440-4,2023-07-31,18.0,93.0,1.674
235,DELB120X440-4,2023-07-31,5.0,93.0,0.465
235,DELB120X440-4,2023-07-31,5.0,93.0,0.465
235,DELB120X440-4,2023-07-31,14.0,93.0,1.302
235,AE443,2023-07-31,4.0,13.6,0.0544
235,DELB100X410-3,2023-07-31,1.0,110.0,0.11
235,DELB120X350-6R,2023-07-31,1.0,101.0,0.101
235,T710HEPL,2023-07-31,2.0,54.0,0.108
235,T710HEPL,2023-07-31,4.0,54.0,0.216
235,DELB90X440-5,2023-07-31,6.0,98.0,0.588
235,DELA90X320-3,2023-07-31,1.0,50.6,0.0506
235,AE547,2023-07-31,11.0,36.0,0.396
235,T710-ES1A,2023-07-31,2.0,114.2,0.2284
235,AE316,2023-07-31,62.0,37.4,2.3188
235,AE316,2023-07-31,34.0,37.4,1.2716
235,AE316,2023-07-31,19.0,37.4,0.7106
235,AE316,2023-07-31,226.0,37.4,8.4524
235,AE316,2023-07-31,150.0,37.4,5.61
235,BK362WD-HD,2023-07-31,1.0,18.0,0.018
235,DELB120X320-1,2023-07-31,1.0,92.0,0.092
235,AE193,2023-07-31,1.0,1.6,0.0016
235,AE193,2023-07-31,120.0,1.6,0.192
235,2222029,2023-07-31,20.0,1.6,0.032
235,AE1050,2023-07-31,10.0,32.2,0.322
235,T810HSAH,2023-07-31,70.0,106.0,7.42
235,T810HSAH,2023-07-31,2.0,106.0,0.212
235,T810HSAH,2023-07-31,6.0,106.0,0.636
235,T810HSAH,2023-07-31,16.0,106.0,1.696
235,PPS9BHAXHA-3,2023-07-31,11.0,142.0,1.562
235,PPS9BHAXHA-3,2023-07-31,1.0,142.0,0.142
235,AE738,2023-07-31,3.0,7.0,0.021
235,T430EAW,2023-07-31,2.0,17.6,0.0352
235,P2P22XPTL,2023-07-31,3.0,125.2,0.3756
235,T710-ET5,2023-07-31,3.0,112.0,0.336
235,AE191,2023-07-31,22.0,1.6,0.0352
235,AE191,2023-07-31,12.0,1.6,0.0192
235,AE252,2023-07-31,1.0,33.4,0.0334
235,AE653,2023-07-31,2.0,9.8,0.0196
235,2021552,2023-07-31,148.0,2.75,0.407
235,2021552,2023-07-31,201.0,2.75,0.55275
235,T810HEPL,2023-07-31,4.0,78.0,0.312
235,T810HEPL,2023-07-31,2.0,78.0,0.156
235,T810HEPL,2023-07-31,6.0,78.0,0.468
235,T810HEPL,2023-07-31,15.0,78.0,1.17
235,RC246,2023-07-31,4.0,8.9,0.0356
235,K174-850,2023-07-31,120.0,3.7,0.444
235,K174-850,2023-07-31,107.0,3.7,0.3959
235,K174-850,2023-07-31,72.0,3.7,0.2664
235,DELA80X320-2L,2023-07-31,13.0,39.8,0.5174
235,P2P22PTL,2023-07-31,22.0,94.0,2.068
235,P2P22PTL,2023-07-31,1.0,94.0,0.094
235,DELA80X320-2R,2023-07-31,12.0,39.8,0.4776
235,AE1332,2023-07-31,50.0,42.0,2.1
235,AE1332,2023-07-31,399.0,42.0,16.758
235,AE1332,2023-07-31,124.0,42.0,5.208
235,B1032,2023-07-31,1.0,16.2,0.0162
235,AE79,2023-07-31,40.0,1.8,0.072
235,T690-LT2,2023-07-31,1.0,86.0,0.086
235,T710-ES5,2023-07-31,2.0,106.0,0.212
235,PCLWC-2M,2023-07-31,1.0,54.0,0.054
235,DELB90X440-6R,2023-07-31,10.0,96.0,0.96
235,DEWA135-2,2023-07-31,4.0,101.0,0.404
235,BK6553,2023-07-31,2.0,72.0,0.144
235,BK8220-R,2023-07-31,2.0,67.0,0.134
235,B633,2023-07-31,2.0,7.7,0.0154
235,T810WC7H,2023-07-31,43.0,18.0,0.774
235,PPS9BHPSA-3,2023-07-31,4.0,102.0,0.408
235,T610EPA,2023-07-31,1.0,25.4,0.0254
235,T610EPA,2023-07-31,2.0,25.4,0.0508
235,B1138,2023-07-31,20.0,2.3,0.046
235,BK9W4551,2023-07-31,3.0,45.0,0.135
235,BK9W4551,2023-07-31,3.0,45.0,0.135
235,AE441,2023-07-31,2.0,11.2,0.0224
235,DEWB135-1,2023-07-31,4.0,119.0,0.476
235,DEWB135-1,2023-07-31,16.0,119.0,1.904
235,T810EPL,2023-07-31,4.0,74.0,0.296
235,T810EPL,2023-07-31,4.0,74.0,0.296
235,T710HLG,2023-07-31,55.0,63.0,3.465
235,T710HLG,2023-07-31,44.0,63.0,2.772
235,T710HLG,2023-07-31,46.0,63.0,2.898
235,DEWB100-1,2023-07-31,2.0,82.0,0.164
235,DEWB100-1,2023-07-31,4.0,82.0,0.328
235,T810WC4,2023-07-31,4.0,17.8,0.0712
235,T810WC4,2023-07-31,2.0,17.8,0.0356
235,AE77,2023-07-31,4.0,3.2,0.0128
235,AE77,2023-07-31,30.0,3.2,0.096
235,AE77,2023-07-31,126.0,3.2,0.4032
235,T810EP,2023-07-31,6.0,78.5,0.471
235,T810EP,2023-07-31,2.0,78.5,0.157
235,DELB120X440-5,2023-07-31,4.0,133.0,0.532
235,DELB120X440-5,2023-07-31,3.0,133.0,0.399
235,AE649,2023-07-31,37.0,43.0,1.591
235,AE649,2023-07-31,54.0,43.0,2.322
235,AE649,2023-07-31,120.0,43.0,5.16
235,AE649,2023-07-31,54.0,43.0,2.322
235,AE649,2023-07-31,60.0,43.0,2.58
235,T710WC1,2023-07-31,32.0,12.0,0.384
235,T710WC1,2023-07-31,16.0,12.0,0.192
235,AE320M2,2023-07-31,46.0,44.2,2.0332
235,AE320M2,2023-07-31,18.0,44.2,0.7956
235,AE320M2,2023-07-31,786.0,44.2,34.7412
235,AE320M2,2023-07-31,122.0,44.2,5.3924
235,AE320M2,2023-07-31,12.0,44.2,0.5304
235,AE320M2,2023-07-31,35.0,44.2,1.547
235,P2P22XAH,2023-07-31,3.0,152.0,0.456
235,T690-ET5,2023-07-31,2.0,92.3,0.1846
235,T690-ET5,2023-07-31,2.0,92.3,0.1846
235,T690-ET5,2023-07-31,2.0,92.3,0.1846
235,GWRGB2-HA,2023-07-31,6.0,20.6,0.1236
235,GWRGB2-HA,2023-07-31,6.0,20.6,0.1236
235,AE242,2023-07-31,1.0,1.4,0.0014
235,T710WC2,2023-07-31,18.0,6.4,0.1152
235,T710WC2,2023-07-31,28.0,6.4,0.1792
235,T710WC2,2023-07-31,2.0,6.4,0.0128
235,DCB,2023-07-31,4.0,4.0,0.016
235,BK6697-3,2023-07-31,8.0,12.4,0.0992
235,T690-ES5,2023-07-31,1.0,87.0,0.087
235,T690-ES5,2023-07-31,6.0,87.0,0.522
235,T690-ES5,2023-07-31,4.0,87.0,0.348
235,BK6697-4,2023-07-31,3.0,10.0,0.03
235,DBB,2023-07-31,4.0,2.26,0.00904
235,DBB,2023-07-31,12.0,2.26,0.02712
235,DBB,2023-07-31,12.0,2.26,0.02712
235,AE85,2023-07-31,3.0,1.5,0.0045
235,AE85,2023-07-31,2.0,1.5,0.003
235,AC1877,2023-07-31,1.0,7.1,0.0071
235,PLP9V,2023-07-31,1.0,1.5,0.0015
235,BK6697-2,2023-07-31,24.0,22.0,0.528
235,BK6697-2,2023-07-31,6.0,22.0,0.132
235,BK6697-2,2023-07-31,4.0,22.0,0.088
235,M4119-1L,2023-07-31,1.0,33.0,0.033
235,DLLA80X320-4R,2023-07-31,8.0,63.16,0.50528
235,T690-ET1,2023-07-31,1.0,99.4,0.0994
235,T690-ET1,2023-07-31,2.0,99.4,0.1988
235,BK6697-5,2023-07-31,22.0,38.0,0.836
235,BK6697-5,2023-07-31,9.0,38.0,0.342
235,BK6697-5,2023-07-31,4.0,38.0,0.152
235,BK6697-5,2023-07-31,6.0,38.0,0.228
235,BK6697-5,2023-07-31,21.0,38.0,0.798
235,BK6697-5,2023-07-31,18.0,38.0,0.684
235,DELA90X320-5,2023-07-31,2.0,70.0,0.14
235,DELA90X320-5,2023-07-31,2.0,70.0,0.14
235,T610-LT2,2023-07-31,4.0,59.6,0.2384
235,DELB120X350-6L,2023-07-31,1.0,101.0,0.101
235,M4119-2,2023-07-31,1.0,19.0,0.019
235,M4119-2,2023-07-31,27.0,19.0,0.513
235,M4119-1R,2023-07-31,1.0,33.0,0.033
235,M4119-1R,2023-07-31,18.0,33.0,0.594
235,DELA90X320-4L,2023-07-31,2.0,52.0,0.104
235,BK6697-7,2023-07-31,8.0,79.0,0.632
235,BK6697-7,2023-07-31,32.0,79.0,2.528
235,BK6697-7,2023-07-31,3.0,79.0,0.237
235,BK6697-7,2023-07-31,28.0,79.0,2.212
235,BK6697-7,2023-07-31,7.0,79.0,0.553
235,PPS9BHPA-3,2023-07-31,40.0,100.0,4.0
235,PPS9BHPA-3,2023-07-31,3.0,100.0,0.3
235,PPS9BHPA-3,2023-07-31,4.0,100.0,0.4
235,DLLA70X320-2A,2023-07-31,2.0,47.9,0.0958
235,T710LGA,2023-07-31,1.0,58.2,0.0582
235,T710LGA,2023-07-31,4.0,58.2,0.2328
235,DLLA80X320-4L,2023-07-31,8.0,63.16,0.50528
235,DLLA80X320-4L,2023-07-31,11.0,63.16,0.69476
235,T690WC2,2023-07-31,24.0,5.5,0.132
235,T690WC2,2023-07-31,24.0,5.5,0.132
235,T690WC2,2023-07-31,4.0,5.5,0.022
235,DLLA70X400-5,2023-07-31,14.0,58.0,0.812
235,DLLA70X400-5,2023-07-31,1.0,58.0,0.058
235,DLLA70X400-5,2023-07-31,20.0,58.0,1.16
235,DELA80X320-1,2023-07-31,1.0,36.4,0.0364
235,T610WC1,2023-07-31,18.0,7.8,0.1404
235,T610WC1,2023-07-31,4.0,7.8,0.0312
235,T610WC1,2023-07-31,22.0,7.8,0.1716
235,DELB100X320-2R,2023-07-31,14.0,95.0,1.33
235,PA9WC1,2023-07-31,3.0,16.5,0.0495
235,PA9WC1,2023-07-31,4.0,16.5,0.066
235,DELB100X320-2L,2023-07-31,14.0,95.0,1.33
235,DELB100X320-2L,2023-07-31,5.0,95.0,0.475
235,DELB100X320-2L,2023-07-31,2.0,95.0,0.19
235,DELB100X320-2L,2023-07-31,1.0,95.0,0.095
235,T810WC7,2023-07-31,24.0,11.8,0.2832
235,T810WC7,2023-07-31,495.0,11.8,5.841
235,T810WC7,2023-07-31,36.0,11.8,0.4248
235,T810WC7,2023-07-31,6.0,11.8,0.0708
235,T810WC7,2023-07-31,3.0,11.8,0.0354
235,DELB120X440-6L,2023-07-31,3.0,100.0,0.3
235,T710WC2H,2023-07-31,132.0,10.0,1.32
235,T710WC2H,2023-07-31,41.0,10.0,0.41
235,T710WC2H,2023-07-31,120.0,10.0,1.2
235,DLLA80X320-3,2023-07-31,1.0,65.14,0.06514
235,DLLA80X320-3,2023-07-31,11.0,65.14,0.71654
235,T710EPA,2023-07-31,23.0,49.6,1.1408
235,T710EPA,2023-07-31,6.0,49.6,0.2976
235,T710EPA,2023-07-31,4.0,49.6,0.1984
235,T710EPA,2023-07-31,1.0,49.6,0.0496
235,T690HEP,2023-07-31,5.0,45.0,0.225
235,T690HEP,2023-07-31,5.0,45.0,0.225
235,T690HEP,2023-07-31,43.0,45.0,1.935
235,T690HEP,2023-07-31,66.0,45.0,2.97
235,T610-ET1,2023-07-31,1.0,76.0,0.076
235,T710HEP,2023-07-31,6.0,54.0,0.324
235,T710HEP,2023-07-31,136.0,54.0,7.344
235,T610LAL,2023-07-31,6.0,40.0,0.24
235,T610LAL,2023-07-31,27.0,40.0,1.08
235,T610LAL,2023-07-31,18.0,40.0,0.72
235,T610LAL,2023-07-31,22.0,40.0,0.88
235,P2P12PT,2023-07-31,17.0,56.4,0.9588
235,P2P12PT,2023-07-31,50.0,56.4,2.82
235,DEWA135-1,2023-07-31,1.0,101.0,0.101
235,DELB100X410-4R,2023-07-31,2.0,104.0,0.208
235,DELB100X410-4R,2023-07-31,8.0,104.0,0.832
235,DELA90X320-6L,2023-07-31,2.0,67.0,0.134
235,DELA90X320-6L,2023-07-31,1.0,67.0,0.067
235,DELA90X320-6L,2023-07-31,14.0,67.0,0.938
235,T690EP,2023-07-31,2.0,38.8,0.0776
235,T690EP,2023-07-31,51.0,38.8,1.9788
235,T690EP,2023-07-31,11.0,38.8,0.4268
235,T690EP,2023-07-31,42.0,38.8,1.6296
235,T690EP,2023-07-31,1.0,38.8,0.0388
235,T690EP,2023-07-31,4.0,38.8,0.1552
235,T710-ES4,2023-07-31,2.0,106.0,0.212
235,P2P12XAH,2023-07-31,11.0,100.0,1.1
235,P2P12XAH,2023-07-31,4.0,100.0,0.4
235,P2P12XAH,2023-07-31,30.0,100.0,3.0
235,T690-ET4,2023-07-31,1.0,86.0,0.086
235,DAB,2023-07-31,6.0,0.91,0.00546
235,DELB100X410-4L,2023-07-31,2.0,110.0,0.22
235,DELB100X410-4L,2023-07-31,2.0,110.0,0.22
235,DELB100X410-4L,2023-07-31,10.0,110.0,1.1
235,DELB100X410-4L,2023-07-31,9.0,110.0,0.99
235,DELA90X320-6R,2023-07-31,2.0,67.0,0.134
235,DELA90X320-6R,2023-07-31,4.0,67.0,0.268
235,DELA90X320-6R,2023-07-31,1.0,67.0,0.067
235,DELA90X320-6R,2023-07-31,14.0,67.0,0.938
235,DELB120X440-6R,2023-07-31,3.0,96.0,0.288
235,T690HEPC,2023-07-31,2.0,42.4,0.0848
235,T690HEPC,2023-07-31,254.0,42.4,10.7696
235,DCB-1,2023-07-31,24.0,3.7,0.0888
235,T810HEP,2023-07-31,4.0,91.0,0.364
235,T810HEP,2023-07-31,4.0,91.0,0.364
235,T810HEP,2023-07-31,26.0,91.0,2.366
235,T810HEP,2023-07-31,10.0,91.0,0.91
235,T810HEP,2023-07-31,12.0,91.0,1.092
235,T810HEP,2023-07-31,2.0,91.0,0.182
235,T810HEP,2023-07-31,19.0,91.0,1.729
235,T810HEP,2023-07-31,36.0,91.0,3.276
235,T810HEP,2023-07-31,4.0,91.0,0.364
235,T810HEP,2023-07-31,48.0,91.0,4.368
235,T510LG,2023-07-31,16.0,22.0,0.352
I92,BK54998A,2023-07-31,2.0,1367.0,2.734
I92,BK58367A,2023-07-31,8.0,504.0,4.032
I92,BK57435A,2023-07-31,8.0,3670.0,29.36
I92,BK57435A,2023-07-31,1.0,3670.0,3.67
I92,BK57435A,2023-07-31,7.0,3670.0,25.69
I92,BK57397C,2023-07-31,3.0,5210.0,15.63
I92,BK57397C,2023-07-31,5.0,5210.0,26.05
I92,BK57397C,2023-07-31,8.0,5210.0,41.68
I92,BK57397C,2023-07-31,1.0,5210.0,5.21
I92,BK57393A,2023-07-31,5.0,1447.0,7.235
I92,BK57393A,2023-07-31,13.0,1447.0,18.811
I92,BK57397A,2023-07-31,1.0,4842.0,4.842
I92,BK57397A,2023-07-31,1.0,4842.0,4.842
I92,BK57397A,2023-07-31,1.0,4842.0,4.842
I92,BK57397A,2023-07-31,4.0,4842.0,19.368
I92,BK57392A,2023-07-31,1.0,1687.0,1.687
I92,BK57392A,2023-07-31,3.0,1687.0,5.061
I92,BK57397B,2023-07-31,3.0,5062.0,15.186
I92,BK57397B,2023-07-31,7.0,5062.0,35.434
I92,BK57397B,2023-07-31,16.0,5062.0,80.992
I92,BK57397B,2023-07-31,2.0,5062.0,10.124
I92,BK56619A,2023-07-31,1.0,2892.0,2.892
I92,BK56619A,2023-07-31,1.0,2892.0,2.892
I92,BK57475B,2023-07-31,3.0,2245.0,6.735
I92,BK57475B,2023-07-31,8.0,2245.0,17.96
I92,BK57596B,2023-07-31,2.0,5457.0,10.914
I92,BK56620A,2023-07-31,2.0,1810.0,3.62
I92,BK56620A,2023-07-31,2.0,1810.0,3.62
I92,BK55817C,2023-07-31,1.0,4309.0,4.309
I92,BK55817D,2023-07-31,3.0,4310.0,12.93
I92,BK57991A,2023-07-31,6.0,3540.0,21.24
I92,BK57991A,2023-07-31,2.0,3540.0,7.08
I92,BK57598A,2023-07-31,2.0,7116.0,14.232
I92,BK57598A,2023-07-31,4.0,7116.0,28.464
I92,BK57598A,2023-07-31,2.0,7116.0,14.232
I92,BK57598A,2023-07-31,4.0,7116.0,28.464
I92,BK57550B,2023-07-31,11.0,3413.0,37.543
I92,BK57550B,2023-07-31,11.0,3413.0,37.543
I92,BK53975A,2023-07-31,1.0,1602.0,1.602
I92,BK53975A,2023-07-31,2.0,1602.0,3.204
I92,BK53975A,2023-07-31,1.0,1602.0,1.602
I92,BK57436A,2023-07-31,8.0,3725.0,29.8
I92,BK57436B,2023-07-31,8.0,3516.0,28.128
I92,BK57435B,2023-07-31,8.0,3460.0,27.68
I92,BK52128A,2023-07-31,20.0,1291.0,25.82
I92,BK52128A,2023-07-31,2.0,1291.0,2.582
I92,BK52128A,2023-07-31,1.0,1291.0,1.291
I92,10E10-BALL,2023-07-31,1.0,1450.0,1.45
I92,10E10-BALL,2023-07-31,1.0,1450.0,1.45
I92,10E10-BALL,2023-07-31,1.0,1450.0,1.45
I92,10E10-BALL,2023-07-31,2.0,1450.0,2.9
I92,10E10-BALL,2023-07-31,3.0,1450.0,4.35
I92,BK57548A,2023-07-31,1.0,4249.0,4.249
I92,BK57548A,2023-07-31,1.0,4249.0,4.249
I92,BK57548A,2023-07-31,1.0,4249.0,4.249
I92,BK57548A,2023-07-31,2.0,4249.0,8.498
I92,BK55817A,2023-07-31,1.0,4310.0,4.31
I92,BK57120A,2023-07-31,2.0,2177.0,4.354
I92,BK57265A,2023-07-31,2.0,2522.0,5.044
I92,BK57265B,2023-07-31,2.0,2502.0,5.004
I92,BK57265C,2023-07-31,2.0,2564.0,5.128
I92,BK58213A,2023-07-31,2.0,1475.0,2.95
I92,BK58213A,2023-07-31,17.0,1475.0,25.075
I92,BK58213A,2023-07-31,5.0,1475.0,7.375
I92,BK58213A,2023-07-31,2.0,1475.0,2.95
I92,BK58213A,2023-07-31,12.0,1475.0,17.7
I92,BK58213A,2023-07-31,6.0,1475.0,8.85
I92,BK58213A,2023-07-31,14.0,1475.0,20.65
I92,BK58214A,2023-07-31,7.0,1474.0,10.318
I92,BK58214A,2023-07-31,23.0,1474.0,33.902
I92,BK58214A,2023-07-31,33.0,1474.0,48.642
I92,BK58215A,2023-07-31,1.0,1480.0,1.48
I92,BK58215A,2023-07-31,3.0,1480.0,4.44
I92,BK58215A,2023-07-31,4.0,1480.0,5.92
I92,BK53354A,2023-07-31,2.0,2210.0,4.42
I92,BK53354A,2023-07-31,2.0,2210.0,4.42
I92,BK53354B,2023-07-31,3.0,2569.0,7.707
I92,BK53354B,2023-07-31,1.0,2569.0,2.569
I92,BK53354B,2023-07-31,12.0,2569.0,30.828
I92,2013-200-01A,2023-07-31,1.0,1913.0,1.913
I92,2013-200-03A,2023-07-31,1.0,1834.0,1.834
I92,2013-200-03A,2023-07-31,1.0,1834.0,1.834
I92,BK58098A,2023-07-31,2.0,1760.0,3.52
I92,BK58660B,2023-07-31,2.0,3238.0,6.476
I92,BK58660B,2023-07-31,1.0,3238.0,3.238
I92,BK58660B,2023-07-31,5.0,3238.0,16.19
I92,BK58660B,2023-07-31,1.0,3238.0,3.238
I92,BK58660B,2023-07-31,1.0,3238.0,3.238
I92,BK58660B,2023-07-31,8.0,3238.0,25.904
I92,BK58660B,2023-07-31,12.0,3238.0,38.856
I92,BK58660A,2023-07-31,1.0,3718.0,3.718
I92,BK58660A,2023-07-31,1.0,3718.0,3.718
I92,BK58660A,2023-07-31,9.0,3718.0,33.462
I92,1980-306-01B,2023-07-31,2.0,4854.0,9.708
I92,1980-106-01B,2023-07-31,9.0,5162.0,46.458
I92,1980-106-01B,2023-07-31,8.0,5162.0,41.296
I92,1980-106-01B,2023-07-31,3.0,5162.0,15.486
I92,1980-106-01B,2023-07-31,14.0,5162.0,72.268
I92,1980-106-01B,2023-07-31,1.0,5162.0,5.162
I92,2047-301-01B,2023-07-31,1.0,2442.0,2.442
I92,2047-301-01B,2023-07-31,1.0,2442.0,2.442
I92,2047-301-01B,2023-07-31,1.0,2442.0,2.442
I92,2047-301-01B,2023-07-31,1.0,2442.0,2.442
I92,BK59220A,2023-07-31,1.0,5452.0,5.452
I92,BK59220A,2023-07-31,1.0,5452.0,5.452
I92,BK59220A,2023-07-31,8.0,5452.0,43.616
I92,BK59220A,2023-07-31,6.0,5452.0,32.712
I92,BK59220A,2023-07-31,1.0,5452.0,5.452
I92,BK59677A,2023-07-31,4.0,2102.0,8.408
I92,BK59677A,2023-07-31,3.0,2102.0,6.306
I92,BK59677A,2023-07-31,19.0,2102.0,39.938
I92,BK59677A,2023-07-31,2.0,2102.0,4.204
I92,BK59677A,2023-07-31,2.0,2102.0,4.204
I92,BK59689A,2023-07-31,4.0,1911.0,7.644
I92,BK59689A,2023-07-31,4.0,1911.0,7.644
I92,BK59689A,2023-07-31,15.0,1911.0,28.665
I92,BK59689A,2023-07-31,1.0,1911.0,1.911
I92,BK59720A,2023-07-31,1.0,1902.0,1.902
I92,BK59720A,2023-07-31,7.0,1902.0,13.314
I92,BK001324A,2023-07-31,1.0,1784.0,1.784
I92,BK001324A,2023-07-31,8.0,1784.0,14.272
I92,BK62011A,2023-07-31,7.0,1921.0,13.447
I92,BK62011A,2023-07-31,1.0,1921.0,1.921
I92,BK001308A,2023-07-31,1.0,2187.0,2.187
I92,1980-409-01A,2023-07-31,1.0,4047.0,4.047
I92,1980-409-01A,2023-07-31,2.0,4047.0,8.094
I92,1980-308-01A,2023-07-31,2.0,3142.0,6.284
I92,1980-410-01A,2023-07-31,1.0,2782.0,2.782
I92,1980-410-01A,2023-07-31,2.0,2782.0,5.564
I92,2044-400-01B,2023-07-31,4.0,4267.0,17.068
I92,2044-400-01B,2023-07-31,6.0,4267.0,25.602
I92,2044-400-01B,2023-07-31,1.0,4267.0,4.267
I92,2044-400-01B,2023-07-31,2.0,4267.0,8.534
I92,2044-400-01B,2023-07-31,2.0,4267.0,8.534
I92,2044-400-01B,2023-07-31,4.0,4267.0,17.068
I92,2044-400-01B,2023-07-31,2.0,4267.0,8.534
I92,2044-400-01B,2023-07-31,14.0,4267.0,59.738
I92,BK57598C,2023-07-31,1.0,7120.0,7.12
I92,BK57598C,2023-07-31,4.0,7120.0,28.48
M61,000263319,2023-07-31,1.0,850.0,0.85
M61,08926030,2023-07-31,1.0,1643.1,1.6431
M61,00281063,2023-07-31,1.0,3940.0,3.94
M61,00281071,2023-07-31,1.0,3543.0,3.543
M61,BK57212A,2023-07-31,9.0,2147.0,19.323
M61,BK57212A,2023-07-31,4.0,2147.0,8.588
M61,BK57212A,2023-07-31,13.0,2147.0,27.911
M61,BK56379A,2023-07-31,3.0,1072.0,3.216
M61,BK56379A,2023-07-31,3.0,1072.0,3.216
M61,BK56379A,2023-07-31,2.0,1072.0,2.144
M61,BK53850A,2023-07-31,2.0,806.0,1.612
M61,BK53850A,2023-07-31,4.0,806.0,3.224
M61,BK53850A,2023-07-31,20.0,806.0,16.12
M61,BK57144A,2023-07-31,2.0,1405.0,2.81
M61,BK57144A,2023-07-31,1.0,1405.0,1.405
M61,BK57144A,2023-07-31,7.0,1405.0,9.835
M61,BK57211B,2023-07-31,1.0,2192.0,2.192
M61,BK57212B,2023-07-31,1.0,2220.0,2.22
M61,BK51376A,2023-07-31,8.0,117.0,0.936
M61,BK51376A,2023-07-31,4.0,117.0,0.468
M61,BK57117A,2023-07-31,3.0,1077.0,3.231
M61,BK57117A,2023-07-31,2.0,1077.0,2.154
M61,BK53526B,2023-07-31,3.0,142.1,0.4263
M61,BK52055G,2023-07-31,1.0,85.0,0.085
M61,BK54662A,2023-07-31,1.0,2340.0,2.34
M61,BK57211A,2023-07-31,1.0,2120.0,2.12
M61,BK52055F,2023-07-31,1.0,86.0,0.086
M61,BK57211C,2023-07-31,2.0,2087.0,4.174
M61,BK-3405-10-001,2023-07-31,4.0,75.0,0.3
M61,BK-3405-10-001,2023-07-31,10.0,75.0,0.75
M61,BK50644A,2023-07-31,1.0,2650.0,2.65
M61,BK50883A,2023-07-31,2.0,162.0,0.324
M61,BK50798A,2023-07-31,3.0,473.0,1.419
M61,BK50798A,2023-07-31,2.0,473.0,0.946
M61,BK54661A,2023-07-31,1.0,1741.1,1.7411
M61,BK55713A,2023-07-31,2.0,239.0,0.478
M61,BK56985A,2023-07-31,5.0,1674.0,8.37
M61,BK56985A,2023-07-31,7.0,1674.0,11.718
