WarehouseCode,TradingName,ProductKey,DateValue,WIPQty,DressMass,WIPMass,TapDate,PeriodStart
12A,Xuzhou,DELB140X575-1LA,2023-03-31,2.0,212.0,0.424,,
12A,Xuzhou,DELB140X575-1LA,2023-03-31,2.0,212.0,0.424,,
12A,Xuzhou,DELC45-6B,2023-03-31,8.0,438.0,3.504,,
12A,Xuzhou,A323RC,2023-03-31,11.0,177.0,1.947,,
12A,Xuzhou,A323RC,2023-03-31,4.0,177.0,0.708,,
12A,Xuzhou,A323RC,2023-03-31,127.0,177.0,22.479,,
12A,Xuzhou,A322RC,2023-03-31,12.0,171.0,2.052,,
12A,Xuzhou,A322RC,2023-03-31,4.0,171.0,0.684,,
12A,Xuzhou,A322RC,2023-03-31,12.0,171.0,2.052,,
12A,Xuzhou,P2P22GP,2023-03-31,2.0,78.0,0.156,,
12A,Xuzhou,P2P22GP,2023-03-31,6.0,78.0,0.468,,
12A,Xuzhou,DELP10-2,2023-03-31,48.0,128.0,6.144,,
12A,Xuzhou,DELP10-2,2023-03-31,8.0,128.0,1.024,,
12A,Xuzhou,DELP10-2,2023-03-31,8.0,128.0,1.024,,
12A,Xuzhou,OK340FI1488-3KB,2023-03-31,2.0,5488.0,10.976,,
12A,Xuzhou,DP4100XS87-2A,2023-03-31,2.0,1830.0,3.66,,
12A,Xuzhou,DP4100XSLC1750-1K,2023-03-31,2.0,382.5,0.765,,
12A,Xuzhou,DP4100XSLC1750-1K,2023-03-31,29.0,382.5,11.0925,,
12A,Xuzhou,P2P22XA,2023-03-31,8.0,99.0,0.792,,
12A,Xuzhou,P2P22XA,2023-03-31,16.0,99.0,1.584,,
12A,Xuzhou,PPS10AXH,2023-03-31,1.0,145.0,0.145,,
12A,Xuzhou,OH3600S1270-3A,2023-03-31,3.0,550.0,1.65,,
12A,Xuzhou,OH3600S1270-3A,2023-03-31,1.0,550.0,0.55,,
12A,Xuzhou,OP4100XDT8W-1A,2023-03-31,2.0,4700.0,9.4,,
12A,Xuzhou,PPS30PT,2023-03-31,25.0,222.0,5.55,,
12A,Xuzhou,PPS30PT,2023-03-31,11.0,222.0,2.442,,
12A,Xuzhou,DELC30-25C,2023-03-31,2.0,401.0,0.802,,
12A,Xuzhou,OU8000FI2100-4A,2023-03-31,2.0,5101.0,10.202,,
12A,Xuzhou,OH5500S1350-1A,2023-03-31,1.0,930.0,0.93,,
12A,Xuzhou,OH5500S1350-1A,2023-03-31,5.0,930.0,4.65,,
12A,Xuzhou,OH5500S1350-1A,2023-03-31,7.0,930.0,6.51,,
12A,Xuzhou,OH5500S1350-1A,2023-03-31,44.0,930.0,40.92,,
12A,Xuzhou,OH5500S1350-1A,2023-03-31,1.0,930.0,0.93,,
12A,Xuzhou,OH5500S1350-1A,2023-03-31,16.0,930.0,14.88,,
12A,Xuzhou,DELB140X575-1RA,2023-03-31,2.0,212.0,0.424,,
12A,Xuzhou,DELB140X575-1RA,2023-03-31,1.0,212.0,0.212,,
12A,Xuzhou,DELB140X575-1RA,2023-03-31,1.0,212.0,0.212,,
12A,Xuzhou,DELB120X535-2L,2023-03-31,4.0,162.0,0.648,,
12A,Xuzhou,DELB140X465-4L,2023-03-31,4.0,185.0,0.74,,
12A,Xuzhou,DELB140X465-4L,2023-03-31,4.0,185.0,0.74,,
12A,Xuzhou,DELB140X465-4L,2023-03-31,17.0,185.0,3.145,,
12A,Xuzhou,DELB140X465-4L,2023-03-31,14.0,185.0,2.59,,
12A,Xuzhou,DELP30-3,2023-03-31,8.0,254.0,2.032,,
12A,Xuzhou,DELP30-3,2023-03-31,7.0,254.0,1.778,,
12A,Xuzhou,DELP30-3,2023-03-31,1.0,254.0,0.254,,
12A,Xuzhou,7601-14,2023-03-31,2.0,487.0,0.974,,
12A,Xuzhou,7601-14,2023-03-31,46.0,487.0,22.402,,
12A,Xuzhou,7601-14,2023-03-31,2.0,487.0,0.974,,
12A,Xuzhou,7601-14,2023-03-31,12.0,487.0,5.844,,
12A,Xuzhou,7601-14,2023-03-31,22.0,487.0,10.714,,
12A,Xuzhou,7601-14,2023-03-31,36.0,487.0,17.532,,
12A,Xuzhou,BK56856C,2023-03-31,14.0,828.0,11.592,,
12A,Xuzhou,BK56856C,2023-03-31,6.0,828.0,4.968,,
12A,Xuzhou,BK56856C,2023-03-31,1.0,828.0,0.828,,
12A,Xuzhou,BK57305A,2023-03-31,11.0,1050.0,11.55,,
12A,Xuzhou,BK57305A,2023-03-31,1.0,1050.0,1.05,,
12A,Xuzhou,BK57305A,2023-03-31,3.0,1050.0,3.15,,
12A,Xuzhou,BK57305A,2023-03-31,3.0,1050.0,3.15,,
12A,Xuzhou,BK58096A,2023-03-31,16.0,969.0,15.504,,
12A,Xuzhou,BK58096A,2023-03-31,6.0,969.0,5.814,,
12A,Xuzhou,BK58096A,2023-03-31,12.0,969.0,11.628,,
12A,Xuzhou,BK56856D,2023-03-31,8.0,731.0,5.848,,
12A,Xuzhou,BK56856D,2023-03-31,3.0,731.0,2.193,,
12A,Xuzhou,BK56856D,2023-03-31,6.0,731.0,4.386,,
12A,Xuzhou,BK56856D,2023-03-31,4.0,731.0,2.924,,
12A,Xuzhou,BK56856D,2023-03-31,2.0,731.0,1.462,,
12A,Xuzhou,BK56856D,2023-03-31,1.0,731.0,0.731,,
12A,Xuzhou,DELCB30-5,2023-03-31,4.0,312.0,1.248,,
12A,Xuzhou,BK56856B,2023-03-31,5.0,868.0,4.34,,
12A,Xuzhou,BK56856B,2023-03-31,3.0,868.0,2.604,,
12A,Xuzhou,BK56856B,2023-03-31,2.0,868.0,1.736,,
12A,Xuzhou,BK57469A,2023-03-31,17.0,1275.0,21.675,,
12A,Xuzhou,BK57469A,2023-03-31,19.0,1275.0,24.225,,
12A,Xuzhou,YA00030006C001,2023-03-31,1.0,825.0,0.825,,
12A,Xuzhou,YA00030006C001,2023-03-31,1.0,825.0,0.825,,
12A,Xuzhou,YA00030006C001,2023-03-31,1.0,825.0,0.825,,
12A,Xuzhou,YA00030006C001,2023-03-31,2.0,825.0,1.65,,
12A,Xuzhou,YA00030006C001,2023-03-31,22.0,825.0,18.15,,
12A,Xuzhou,YA00030006C001,2023-03-31,30.0,825.0,24.75,,
12A,Xuzhou,YA00030006C001,2023-03-31,2.0,825.0,1.65,,
12A,Xuzhou,YA00030006C001,2023-03-31,6.0,825.0,4.95,,
12A,Xuzhou,YA00030006C001,2023-03-31,30.0,825.0,24.75,,
12A,Xuzhou,YA00030006C001,2023-03-31,77.0,825.0,63.525,,
12A,Xuzhou,YA00030006C001,2023-03-31,4.0,825.0,3.3,,
12A,Xuzhou,PPS10PLB,2023-03-31,16.0,153.0,2.448,,
12A,Xuzhou,PPS10PLB,2023-03-31,56.0,153.0,8.568,,
12A,Xuzhou,PPS10PLB,2023-03-31,16.0,153.0,2.448,,
12A,Xuzhou,DP4100XSLC1720-1K,2023-03-31,2.0,401.0,0.802,,
12A,Xuzhou,DP4100XSLC1720-1K,2023-03-31,1.0,401.0,0.401,,
12A,Xuzhou,DP4100XSLC1720-1K,2023-03-31,13.0,401.0,5.213,,
12A,Xuzhou,DP4100XS76-4A,2023-03-31,10.0,1820.0,18.2,,
12A,Xuzhou,DP4100XS76-4A,2023-03-31,61.0,1820.0,111.02,,
12A,Xuzhou,DELB140X420-2RA,2023-03-31,3.0,146.0,0.438,,
12A,Xuzhou,DELC30-28,2023-03-31,4.0,303.0,1.212,,
12A,Xuzhou,DELC30-28,2023-03-31,4.0,303.0,1.212,,
12A,Xuzhou,DELC30-28,2023-03-31,4.0,303.0,1.212,,
12A,Xuzhou,DELB140X420-2LA,2023-03-31,2.0,147.0,0.294,,
12A,Xuzhou,BC6090SW2000-1A,2023-03-31,2.0,1206.0,2.412,,
12A,Xuzhou,BC6090SW2000-1A,2023-03-31,50.0,1206.0,60.3,,
12A,Xuzhou,BC6090SLCW1400-1K,2023-03-31,4.0,265.0,1.06,,
12A,Xuzhou,PA30P12H,2023-03-31,24.0,185.0,4.44,,
12A,Xuzhou,EK120ES1000-1A,2023-03-31,6.0,341.0,2.046,,
12A,Xuzhou,OK120EFI1130-3K,2023-03-31,2.0,2347.0,4.694,,
12A,Xuzhou,PA30P22H,2023-03-31,8.0,216.0,1.728,,
12A,Xuzhou,PA30P22H,2023-03-31,16.0,216.0,3.456,,
12A,Xuzhou,PA30P22H,2023-03-31,8.0,216.0,1.728,,
12A,Xuzhou,DELB140X490-2RB,2023-03-31,2.0,201.0,0.402,,
12A,Xuzhou,DELP10-5,2023-03-31,2.0,181.0,0.362,,
12A,Xuzhou,DELP10-5,2023-03-31,2.0,181.0,0.362,,
12A,Xuzhou,PA30X22H,2023-03-31,16.0,256.0,4.096,,
12A,Xuzhou,PPS10GP,2023-03-31,78.0,146.0,11.388,,
12A,Xuzhou,PA45X22H,2023-03-31,5.0,327.0,1.635,,
12A,Xuzhou,PA45X22H,2023-03-31,13.0,327.0,4.251,,
12A,Xuzhou,OP4100XS78W-4A,2023-03-31,32.0,1820.0,58.24,,
12A,Xuzhou,OP4100XS78W-4A,2023-03-31,8.0,1820.0,14.56,,
12A,Xuzhou,OP4100XS78W-4A,2023-03-31,42.0,1820.0,76.44,,
12A,Xuzhou,PPS45GP,2023-03-31,1.0,309.0,0.309,,
12A,Xuzhou,T810HEP,2023-03-31,26.0,91.0,2.366,,
12A,Xuzhou,T810HEP,2023-03-31,8.0,91.0,0.728,,
12A,Xuzhou,OU3000S800-4A,2023-03-31,1.0,276.0,0.276,,
12A,Xuzhou,P2P22XAH,2023-03-31,2.0,152.0,0.304,,
12A,Xuzhou,BL9800DT13-1,2023-03-31,1.0,6158.0,6.158,,
12A,Xuzhou,BK59040A,2023-03-31,3.0,1303.0,3.909,,
12A,Xuzhou,BK59040A,2023-03-31,11.0,1303.0,14.333,,
12A,Xuzhou,BK59040A,2023-03-31,8.0,1303.0,10.424,,
12A,Xuzhou,BK59041A,2023-03-31,1.0,1589.0,1.589,,
12A,Xuzhou,BK59041A,2023-03-31,3.0,1589.0,4.767,,
12A,Xuzhou,BK59043A,2023-03-31,27.0,1772.0,47.844,,
12A,Xuzhou,BK59043A,2023-03-31,3.0,1772.0,5.316,,
12A,Xuzhou,BK59042A,2023-03-31,3.0,2118.0,6.354,,
12A,Xuzhou,PPS10BHPP,2023-03-31,7.0,98.0,0.686,,
12A,Xuzhou,PPS10BHPP,2023-03-31,1.0,98.0,0.098,,
235,Wodonga,PCLWC-1ML,2023-03-31,6.0,65.0,0.39,,
235,Wodonga,DLLE50X330-2RB,2023-03-31,9.0,45.4,0.4086,,
235,Wodonga,BK4T4502,2023-03-31,8.0,28.0,0.224,,
235,Wodonga,BK4T4502,2023-03-31,36.0,28.0,1.008,,
235,Wodonga,BK4T4502,2023-03-31,3.0,28.0,0.084,,
235,Wodonga,BK4T4502,2023-03-31,1.0,28.0,0.028,,
235,Wodonga,AE366,2023-03-31,2.0,12.1,0.0242,,
235,Wodonga,AE366,2023-03-31,40.0,12.1,0.484,,
235,Wodonga,AE366,2023-03-31,36.0,12.1,0.4356,,
235,Wodonga,T710-LT2A,2023-03-31,10.0,110.0,1.1,,
235,Wodonga,T710-LT2A,2023-03-31,6.0,110.0,0.66,,
235,Wodonga,T710-LT2A,2023-03-31,3.0,110.0,0.33,,
235,Wodonga,T710-LT2A,2023-03-31,6.0,110.0,0.66,,
235,Wodonga,T710-LT2A,2023-03-31,6.0,110.0,0.66,,
235,Wodonga,AE443,2023-03-31,4.0,13.6,0.0544,,
235,Wodonga,DELB100X410-3,2023-03-31,1.0,110.0,0.11,,
235,Wodonga,DELB100X410-3,2023-03-31,5.0,110.0,0.55,,
235,Wodonga,T710HEPL,2023-03-31,2.0,54.0,0.108,,
235,Wodonga,T710HEPL,2023-03-31,6.0,54.0,0.324,,
235,Wodonga,DLLE40X380-2,2023-03-31,2.0,47.0,0.094,,
235,Wodonga,DELB110X290-1L,2023-03-31,2.0,83.0,0.166,,
235,Wodonga,DELB110X290-1L,2023-03-31,1.0,83.0,0.083,,
235,Wodonga,U0949,2023-03-31,42.0,20.33,0.85386,,
235,Wodonga,DELB110X290-1,2023-03-31,1.0,85.0,0.085,,
235,Wodonga,P2P12A,2023-03-31,1.0,66.0,0.066,,
235,Wodonga,PP9VGL,2023-03-31,24.0,46.0,1.104,,
235,Wodonga,PP9VGL,2023-03-31,58.0,46.0,2.668,,
235,Wodonga,T710-ES1A,2023-03-31,2.0,114.2,0.2284,,
235,Wodonga,T710-ES1A,2023-03-31,2.0,114.2,0.2284,,
235,Wodonga,T710-ES1A,2023-03-31,4.0,114.2,0.4568,,
235,Wodonga,T710-ES1A,2023-03-31,3.0,114.2,0.3426,,
235,Wodonga,DLLD40X380-1,2023-03-31,1.0,27.8,0.0278,,
235,Wodonga,AE316,2023-03-31,60.0,37.4,2.244,,
235,Wodonga,AE316,2023-03-31,14.0,37.4,0.5236,,
235,Wodonga,AE316,2023-03-31,171.0,37.4,6.3954,,
235,Wodonga,AE316,2023-03-31,14.0,37.4,0.5236,,
235,Wodonga,AE316,2023-03-31,86.0,37.4,3.2164,,
235,Wodonga,AE316,2023-03-31,144.0,37.4,5.3856,,
235,Wodonga,AE316,2023-03-31,118.0,37.4,4.4132,,
235,Wodonga,BK362WD-HD,2023-03-31,4.0,18.0,0.072,,
235,Wodonga,BK362WD-HD,2023-03-31,22.0,18.0,0.396,,
235,Wodonga,BK362WD-HD,2023-03-31,1.0,18.0,0.018,,
235,Wodonga,PWN9D,2023-03-31,4.0,70.0,0.28,,
235,Wodonga,PWN9D,2023-03-31,2.0,70.0,0.14,,
235,Wodonga,T690WC1,2023-03-31,1.0,11.2,0.0112,,
235,Wodonga,DLLE50X330-2LB,2023-03-31,4.0,46.3,0.1852,,
235,Wodonga,T690EPL,2023-03-31,4.0,36.6,0.1464,,
235,Wodonga,DLLB100X410-9,2023-03-31,5.0,110.0,0.55,,
235,Wodonga,DLLB100X410-9,2023-03-31,1.0,110.0,0.11,,
235,Wodonga,DLLB100X410-9,2023-03-31,3.0,110.0,0.33,,
235,Wodonga,AE1050,2023-03-31,14.0,32.2,0.4508,,
235,Wodonga,AE1050,2023-03-31,3.0,32.2,0.0966,,
235,Wodonga,AE1050,2023-03-31,50.0,32.2,1.61,,
235,Wodonga,AE1050,2023-03-31,178.0,32.2,5.7316,,
235,Wodonga,44839QR,2023-03-31,28.0,10.2,0.2856,,
235,Wodonga,AE738,2023-03-31,3.0,7.0,0.021,,
235,Wodonga,DSL10-1B,2023-03-31,4.0,116.0,0.464,,
235,Wodonga,AE664,2023-03-31,2.0,40.2,0.0804,,
235,Wodonga,T710-ET5,2023-03-31,1.0,112.0,0.112,,
235,Wodonga,AE191,2023-03-31,34.0,1.6,0.0544,,
235,Wodonga,AE191,2023-03-31,12.0,1.6,0.0192,,
235,Wodonga,AE191,2023-03-31,188.0,1.6,0.3008,,
235,Wodonga,BK4T5502,2023-03-31,2.0,34.0,0.068,,
235,Wodonga,BK4T5502,2023-03-31,4.0,34.0,0.136,,
235,Wodonga,AE252,2023-03-31,2.0,33.4,0.0668,,
235,Wodonga,AE653,2023-03-31,14.0,9.8,0.1372,,
235,Wodonga,AE653,2023-03-31,4.0,9.8,0.0392,,
235,Wodonga,2021552,2023-03-31,15.0,2.75,0.04125,,
235,Wodonga,T810HEPL,2023-03-31,28.0,78.0,2.184,,
235,Wodonga,T810HEPL,2023-03-31,10.0,78.0,0.78,,
235,Wodonga,DELB120X350-3,2023-03-31,4.0,82.0,0.328,,
235,Wodonga,DELB120X350-3,2023-03-31,2.0,82.0,0.164,,
235,Wodonga,RC246,2023-03-31,47.0,8.9,0.4183,,
235,Wodonga,RC246,2023-03-31,5.0,8.9,0.0445,,
235,Wodonga,BK8220-L,2023-03-31,28.0,67.0,1.876,,
235,Wodonga,BK8220-L,2023-03-31,6.0,67.0,0.402,,
235,Wodonga,K174-850,2023-03-31,136.0,3.7,0.5032,,
235,Wodonga,K174-850,2023-03-31,23.0,3.7,0.0851,,
235,Wodonga,DEWA135-3,2023-03-31,2.0,108.0,0.216,,
235,Wodonga,DELB110X290-1R,2023-03-31,2.0,83.0,0.166,,
235,Wodonga,DELB110X290-1R,2023-03-31,1.0,83.0,0.083,,
235,Wodonga,P2P22PTL,2023-03-31,1.0,94.0,0.094,,
235,Wodonga,AE1332,2023-03-31,10.0,42.0,0.42,,
235,Wodonga,AE1332,2023-03-31,292.0,42.0,12.264,,
235,Wodonga,AE1332,2023-03-31,360.0,42.0,15.12,,
235,Wodonga,PWN10D,2023-03-31,4.0,120.0,0.48,,
235,Wodonga,BK8136,2023-03-31,9.0,69.0,0.621,,
235,Wodonga,DELB120X350-2L,2023-03-31,2.0,85.0,0.17,,
235,Wodonga,DELB120X350-2L,2023-03-31,2.0,85.0,0.17,,
235,Wodonga,DELB120X350-2L,2023-03-31,1.0,85.0,0.085,,
235,Wodonga,DELB120X350-2L,2023-03-31,6.0,85.0,0.51,,
235,Wodonga,DELB120X350-2L,2023-03-31,2.0,85.0,0.17,,
235,Wodonga,DELA90X320-4R,2023-03-31,2.0,52.0,0.104,,
235,Wodonga,DELA90X320-4R,2023-03-31,1.0,52.0,0.052,,
235,Wodonga,DELA90X320-4R,2023-03-31,2.0,52.0,0.104,,
235,Wodonga,DELA90X320-4R,2023-03-31,3.0,52.0,0.156,,
235,Wodonga,PCLWC-2M,2023-03-31,4.0,54.0,0.216,,
235,Wodonga,PCLWC-2M,2023-03-31,1.0,54.0,0.054,,
235,Wodonga,PCLWC-2M,2023-03-31,2.0,54.0,0.108,,
235,Wodonga,PCLWC-2M,2023-03-31,5.0,54.0,0.27,,
235,Wodonga,DEWA135-2,2023-03-31,3.0,101.0,0.303,,
235,Wodonga,BK59-5R22VA,2023-03-31,6.0,57.0,0.342,,
235,Wodonga,U0757,2023-03-31,5.0,32.2,0.161,,
235,Wodonga,BK8220-R,2023-03-31,2.0,67.0,0.134,,
235,Wodonga,BK8220-R,2023-03-31,34.0,67.0,2.278,,
235,Wodonga,BK8220-R,2023-03-31,6.0,67.0,0.402,,
235,Wodonga,DELB120X350-2R,2023-03-31,2.0,85.0,0.17,,
235,Wodonga,DELB120X350-2R,2023-03-31,1.0,85.0,0.085,,
235,Wodonga,DELB120X350-2R,2023-03-31,2.0,85.0,0.17,,
235,Wodonga,DELB120X350-2R,2023-03-31,2.0,85.0,0.17,,
235,Wodonga,B1138,2023-03-31,1.0,2.3,0.0023,,
235,Wodonga,T710-LS4,2023-03-31,2.0,114.0,0.228,,
235,Wodonga,AE441,2023-03-31,2.0,11.2,0.0224,,
235,Wodonga,AC1033,2023-03-31,24.0,37.6,0.9024,,
235,Wodonga,DEWB135-1,2023-03-31,3.0,119.0,0.357,,
235,Wodonga,DEWB135-1,2023-03-31,18.0,119.0,2.142,,
235,Wodonga,T710EPLA,2023-03-31,3.0,47.0,0.141,,
235,Wodonga,T710EPLA,2023-03-31,1.0,47.0,0.047,,
235,Wodonga,T710EPLA,2023-03-31,2.0,47.0,0.094,,
235,Wodonga,T710EPLA,2023-03-31,2.0,47.0,0.094,,
235,Wodonga,T710EPLA,2023-03-31,2.0,47.0,0.094,,
235,Wodonga,T810EPL,2023-03-31,10.0,74.0,0.74,,
235,Wodonga,T810EPL,2023-03-31,1.0,74.0,0.074,,
235,Wodonga,T710HLG,2023-03-31,9.0,63.0,0.567,,
235,Wodonga,T710HLG,2023-03-31,1.0,63.0,0.063,,
235,Wodonga,T710HLG,2023-03-31,19.0,63.0,1.197,,
235,Wodonga,T710HLG,2023-03-31,20.0,63.0,1.26,,
235,Wodonga,DEWB100-1,2023-03-31,5.0,82.0,0.41,,
235,Wodonga,DEWB100-1,2023-03-31,1.0,82.0,0.082,,
235,Wodonga,DEWB100-1,2023-03-31,4.0,82.0,0.328,,
235,Wodonga,T690HEPL,2023-03-31,9.0,39.0,0.351,,
235,Wodonga,T690HEPL,2023-03-31,52.0,39.0,2.028,,
235,Wodonga,AE77,2023-03-31,24.0,3.2,0.0768,,
235,Wodonga,AE77,2023-03-31,23.0,3.2,0.0736,,
235,Wodonga,AE77,2023-03-31,184.0,3.2,0.5888,,
235,Wodonga,AE77,2023-03-31,469.0,3.2,1.5008,,
235,Wodonga,DELB120X440-5,2023-03-31,1.0,133.0,0.133,,
235,Wodonga,AE649,2023-03-31,654.0,43.0,28.122,,
235,Wodonga,AE649,2023-03-31,43.0,43.0,1.849,,
235,Wodonga,AE649,2023-03-31,5.0,43.0,0.215,,
235,Wodonga,AE649,2023-03-31,40.0,43.0,1.72,,
235,Wodonga,AE649,2023-03-31,130.0,43.0,5.59,,
235,Wodonga,AE649,2023-03-31,171.0,43.0,7.353,,
235,Wodonga,AE649,2023-03-31,50.0,43.0,2.15,,
235,Wodonga,T710WC1,2023-03-31,1.0,12.0,0.012,,
235,Wodonga,T710WC1,2023-03-31,6.0,12.0,0.072,,
235,Wodonga,T710WC1,2023-03-31,6.0,12.0,0.072,,
235,Wodonga,AE320M2,2023-03-31,50.0,44.2,2.21,,
235,Wodonga,AE320M2,2023-03-31,18.0,44.2,0.7956,,
235,Wodonga,AE320M2,2023-03-31,356.0,44.2,15.7352,,
235,Wodonga,AE320M2,2023-03-31,30.0,44.2,1.326,,
235,Wodonga,AE320M2,2023-03-31,58.0,44.2,2.5636,,
235,Wodonga,T690-ET5,2023-03-31,16.0,92.3,1.4768,,
235,Wodonga,GWRGB2-HA,2023-03-31,164.0,20.6,3.3784,,
235,Wodonga,GWRGB2-HA,2023-03-31,56.0,20.6,1.1536,,
235,Wodonga,GWRGB2-HA,2023-03-31,196.0,20.6,4.0376,,
235,Wodonga,AE242,2023-03-31,1.0,1.4,0.0014,,
235,Wodonga,T710WC2,2023-03-31,13.0,6.4,0.0832,,
235,Wodonga,BK6697-3,2023-03-31,8.0,12.4,0.0992,,
235,Wodonga,T690-ES5,2023-03-31,8.0,87.0,0.696,,
235,Wodonga,T690-ES5,2023-03-31,2.0,87.0,0.174,,
235,Wodonga,T690-ES5,2023-03-31,6.0,87.0,0.522,,
235,Wodonga,BK6697-4,2023-03-31,8.0,10.0,0.08,,
235,Wodonga,DBB,2023-03-31,5.0,2.26,0.0113,,
235,Wodonga,DBB,2023-03-31,17.0,2.26,0.03842,,
235,Wodonga,DBB,2023-03-31,41.0,2.26,0.09266,,
235,Wodonga,DBB,2023-03-31,2.0,2.26,0.00452,,
235,Wodonga,DBB,2023-03-31,36.0,2.26,0.08136,,
235,Wodonga,AE85,2023-03-31,3.0,1.5,0.0045,,
235,Wodonga,AE85,2023-03-31,2.0,1.5,0.003,,
235,Wodonga,PLP9V,2023-03-31,1.0,1.5,0.0015,,
235,Wodonga,BK6697-2,2023-03-31,4.0,22.0,0.088,,
235,Wodonga,BK6697-2,2023-03-31,13.0,22.0,0.286,,
235,Wodonga,BK6697-2,2023-03-31,4.0,22.0,0.088,,
235,Wodonga,DLLA80X320-4R,2023-03-31,7.0,63.16,0.44212,,
235,Wodonga,DLLA80X320-4R,2023-03-31,1.0,63.16,0.06316,,
235,Wodonga,DLLA80X320-4R,2023-03-31,11.0,63.16,0.69476,,
235,Wodonga,T690-ET1,2023-03-31,12.0,99.4,1.1928,,
235,Wodonga,T690-ET1,2023-03-31,2.0,99.4,0.1988,,
235,Wodonga,BK6697-5,2023-03-31,4.0,38.0,0.152,,
235,Wodonga,BK6697-5,2023-03-31,7.0,38.0,0.266,,
235,Wodonga,DELB120X330-6L,2023-03-31,2.0,102.0,0.204,,
235,Wodonga,DELB120X350-6L,2023-03-31,2.0,101.0,0.202,,
235,Wodonga,M4119-2,2023-03-31,20.0,19.0,0.38,,
235,Wodonga,M4119-1R,2023-03-31,16.0,33.0,0.528,,
235,Wodonga,DELA90X320-4L,2023-03-31,2.0,52.0,0.104,,
235,Wodonga,DELA90X320-4L,2023-03-31,2.0,52.0,0.104,,
235,Wodonga,DELA90X320-4L,2023-03-31,4.0,52.0,0.208,,
235,Wodonga,BK6697-7,2023-03-31,45.0,79.0,3.555,,
235,Wodonga,BK6697-7,2023-03-31,5.0,79.0,0.395,,
235,Wodonga,BK6697-7,2023-03-31,32.0,79.0,2.528,,
235,Wodonga,PPS9BHPA-3,2023-03-31,20.0,100.0,2.0,,
235,Wodonga,PPS9BHPA-3,2023-03-31,79.0,100.0,7.9,,
235,Wodonga,T710LGA,2023-03-31,14.0,58.2,0.8148,,
235,Wodonga,T710LGA,2023-03-31,11.0,58.2,0.6402,,
235,Wodonga,T710LGA,2023-03-31,2.0,58.2,0.1164,,
235,Wodonga,DLLA80X320-4L,2023-03-31,13.0,63.16,0.82108,,
235,Wodonga,DLLA80X320-4L,2023-03-31,6.0,63.16,0.37896,,
235,Wodonga,T690WC2,2023-03-31,44.0,5.5,0.242,,
235,Wodonga,T690WC2,2023-03-31,4.0,5.5,0.022,,
235,Wodonga,T690WC2,2023-03-31,196.0,5.5,1.078,,
235,Wodonga,T690WC2,2023-03-31,1.0,5.5,0.0055,,
235,Wodonga,DLLA70X400-5,2023-03-31,16.0,58.0,0.928,,
235,Wodonga,DLLA70X400-5,2023-03-31,1.0,58.0,0.058,,
235,Wodonga,DELA80X320-1,2023-03-31,3.0,36.4,0.1092,,
235,Wodonga,DELA80X320-1,2023-03-31,5.0,36.4,0.182,,
235,Wodonga,T690LG,2023-03-31,10.0,54.5,0.545,,
235,Wodonga,T690LG,2023-03-31,20.0,54.5,1.09,,
235,Wodonga,T690LG,2023-03-31,8.0,54.5,0.436,,
235,Wodonga,DEWA40X600-1,2023-03-31,8.0,27.4,0.2192,,
235,Wodonga,DELB100X320-2R,2023-03-31,2.0,95.0,0.19,,
235,Wodonga,DELB100X320-2R,2023-03-31,2.0,95.0,0.19,,
235,Wodonga,DELB100X320-2R,2023-03-31,21.0,95.0,1.995,,
235,Wodonga,DELB100X320-2R,2023-03-31,2.0,95.0,0.19,,
235,Wodonga,DELB100X320-2R,2023-03-31,5.0,95.0,0.475,,
235,Wodonga,DELB100X320-2R,2023-03-31,12.0,95.0,1.14,,
235,Wodonga,DELB100X320-2L,2023-03-31,2.0,95.0,0.19,,
235,Wodonga,DELB100X320-2L,2023-03-31,22.0,95.0,2.09,,
235,Wodonga,DELB100X320-2L,2023-03-31,5.0,95.0,0.475,,
235,Wodonga,DELB100X320-2L,2023-03-31,7.0,95.0,0.665,,
235,Wodonga,DELB100X320-2L,2023-03-31,3.0,95.0,0.285,,
235,Wodonga,DELB100X320-2L,2023-03-31,4.0,95.0,0.38,,
235,Wodonga,DELB100X320-2L,2023-03-31,1.0,95.0,0.095,,
235,Wodonga,T810WC7,2023-03-31,54.0,11.8,0.6372,,
235,Wodonga,DELB120X350-5,2023-03-31,4.0,101.0,0.404,,
235,Wodonga,DELB120X440-6L,2023-03-31,1.0,100.0,0.1,,
235,Wodonga,DELB120X440-6L,2023-03-31,4.0,100.0,0.4,,
235,Wodonga,DLLA80X320-3,2023-03-31,7.0,65.14,0.45598,,
235,Wodonga,DLLA80X320-3,2023-03-31,1.0,65.14,0.06514,,
235,Wodonga,DLLA80X320-3,2023-03-31,4.0,65.14,0.26056,,
235,Wodonga,DLLA80X320-3,2023-03-31,15.0,65.14,0.9771,,
235,Wodonga,DLLB100X410-10L,2023-03-31,4.0,112.0,0.448,,
235,Wodonga,DLLB100X410-10L,2023-03-31,1.0,112.0,0.112,,
235,Wodonga,DWA-52445,2023-03-31,4.0,121.0,0.484,,
235,Wodonga,T710EPA,2023-03-31,4.0,49.6,0.1984,,
235,Wodonga,T710EPA,2023-03-31,2.0,49.6,0.0992,,
235,Wodonga,T710EPA,2023-03-31,32.0,49.6,1.5872,,
235,Wodonga,T710EPA,2023-03-31,39.0,49.6,1.9344,,
235,Wodonga,T690HEP,2023-03-31,21.0,45.0,0.945,,
